"","Date","Moisture 8.0","Moisture 16.0","Moisture 26.0","Temperature 8.0","Temperature 16.0","Ecpw 8.0","Ecpw 16.0","Ecpw 26.0"
"38","06/06/24 09:00",36.9404532725646,39.6229408159339,36.1335328784031,72.95,70.466,3.60081017272587,2.51497428666873,1.95722100364933
"39","06/06/24 09:30",36.9423568854532,39.5467058074081,36.1312294646905,72.95,70.2499999999999,3.59786577464844,2.51596022603001,1.95643091483657
"40","06/06/24 10:00",36.9274711995302,39.5440082899172,36.1431546848694,72.716,70.2499999999999,3.59589498648063,2.51619607141057,1.95377756236388
"41","06/06/24 10:30",37.0019840125047,39.6038571773714,36.1929114604594,72.716,70.2499999999999,3.58981041008951,2.51557629052875,1.95053391567851
"42","06/06/24 11:00",36.9239039221001,39.5467058074081,36.1858565276832,72.4999999999999,70.2499999999999,3.59175181280445,2.51621318238179,1.95016032141922
"43","06/06/24 11:30",36.9460732584292,39.56027826945,36.240395167512,72.716,70.2499999999999,3.58894091413844,2.51587994151736,1.94884119754291
"44","06/06/24 12:00",36.9203257036967,39.5629335612843,36.2426579826508,72.716,70.0159999999999,3.58811018158035,2.51567970171467,1.94930607941996
"45","06/06/24 12:30",36.8844637971508,39.4948661988686,36.240395167512,72.95,70.0159999999999,3.58791472546489,2.51635352813957,1.94902712649522
"46","06/06/24 13:00",36.8759728844434,39.4837151272596,36.29029321323,72.95,70.0159999999999,3.58649610328763,2.51629246864576,1.94661369012558
"47","06/06/24 13:30",36.8127906748374,39.5400591611631,36.3424052511597,73.3999999999999,70.0159999999999,3.58871922165043,2.51529078297171,1.94434774874139
"48","06/06/24 14:00",36.8281726062854,39.4775366855303,36.3860756209232,73.85,69.8,3.58765775375238,2.51609241300458,1.94243497078168
"49","06/06/24 14:30",36.8817080208082,39.4806409671668,36.337753533985,74.3,69.8,3.58411385990968,2.51571702816135,1.94256093264958
"50","06/06/24 15:00",36.8682337685081,39.4806409671668,36.3377535339849,74.7499999999999,69.8,3.58444273957354,2.51573852981283,1.94261276406882
"51","06/06/24 15:30",36.9185135480046,39.5160640194151,36.3860756209231,75.2,69.8,3.57750707058355,2.51511174962039,1.94277653191463
"52","06/06/24 16:00",36.9590806358589,39.39369134924,36.2474118016177,75.6499999999999,69.8,3.57507555477991,2.51662676848724,1.94402393723189
"53","06/06/24 16:30",36.96284060078,39.5218092379715,36.2970880852203,76.1,69.8,3.57493584911867,2.51395104280959,1.94286341257326
"54","06/06/24 17:00",36.9723417183608,39.5357507198382,36.3879755257056,76.7659999999999,69.8,3.57309795569746,2.51315904063368,1.94092494364259
"55","06/06/24 17:30",37.0370339140331,39.530157526695,36.3446957636609,77.216,69.8,3.5675301692939,2.51270814131062,1.94118398318809
"56","06/06/24 18:00",37.0297607241225,39.5329491640222,36.292580563213,77.666,69.8,3.56956969661526,2.51256250777646,1.94245496821359
"57","06/06/24 18:30",37.098114724486,39.6552664710428,36.3899611656005,77.8999999999999,70.0159999999999,3.56813736163422,2.5103752478842,1.94154812376772
"58","06/06/24 19:00",37.0870993188189,39.5815037654562,36.3400907793851,78.35,70.0159999999999,3.56779296745148,2.51247513237272,1.94180648988668
"59","06/06/24 19:30",37.0962965899304,39.5440082899172,36.3492074959018,78.8,70.0159999999999,3.57310983671407,2.51330656034131,1.94153664825322
"60","06/06/24 20:00",37.1040576423149,39.5412832412807,36.3400907793852,79.0159999999999,70.2499999999999,3.57984498725348,2.5132620705498,1.94110325749571
"61","06/06/24 20:30",37.111711649327,39.5440082899171,36.29029321323,79.0159999999999,70.2499999999999,3.58476145091615,2.51301445055158,1.94191936904886
"62","06/06/24 21:00",37.1020754461634,39.5983518352185,36.2381099831621,79.2499999999999,70.466,3.58657712145957,2.51189420949887,1.94327237002796
"63","06/06/24 21:30",37.2191880255312,39.6066204596928,36.2358022567019,79.2499999999999,70.466,3.58032814591755,2.511876395761,1.94347128893829
"64","06/06/24 22:00",37.1518147187849,39.5843145812871,36.283295401956,79.0159999999999,70.7,3.58616725647836,2.51188847643622,1.94265697930482
"65","06/06/24 22:30",37.1020754461634,39.6066204596928,36.2287676503543,79.0159999999999,70.7,3.58881876987395,2.51105175551224,1.94315283436366
"66","06/06/24 23:00",37.109828548683,39.5870844997826,36.1858565276832,78.8,70.916,3.59264297225404,2.51123336814513,1.9436648296842
"67","06/06/24 23:30",37.2172612928423,39.5983518352184,36.176494919836,78.8,70.916,3.58905359953473,2.51091754055246,1.94374760390914
